,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_merged_1_dropout,params_merged_1_size,params_merged_2_dropout,params_merged_2_size,params_merged_3_dropout,params_merged_3_size,state
887,887,0.7924528301886793,2024-03-05 02:19:53.551286,2024-03-05 02:20:06.103498,0 days 00:00:12.552212,0.001427430947824064,0.4747011035848366,221,0.43310096061988257,83,0.40164969244970805,52,COMPLETE
888,888,0.8113207547169812,2024-03-05 02:20:06.107439,2024-03-05 02:20:29.306127,0 days 00:00:23.198688,0.0008589485043644483,0.46672074043865946,214,0.23906168228842972,67,0.4484247438761578,47,COMPLETE
889,889,0.7547169811320755,2024-03-05 02:20:29.310186,2024-03-05 02:20:53.866203,0 days 00:00:24.556017,0.0005936990563147309,0.48797289998897647,72,0.19598938366031965,108,0.4195101787657513,51,COMPLETE
890,890,0.7830188679245284,2024-03-05 02:20:53.867900,2024-03-05 02:21:23.857590,0 days 00:00:29.989690,0.0002899371125527345,0.4996988433237953,76,0.2131551241387482,75,0.41368646235985934,48,COMPLETE
891,891,0.7924528301886793,2024-03-05 02:21:23.861643,2024-03-05 02:21:37.441903,0 days 00:00:13.580260,0.0016479059337415251,0.47802505124876177,66,0.2631726383199248,104,0.4613890001267906,45,COMPLETE
892,892,0.7830188679245284,2024-03-05 02:21:37.443679,2024-03-05 02:21:54.271244,0 days 00:00:16.827565,0.0009800279415113963,0.46199276201784745,210,0.4232941773360076,62,0.3439831366177257,50,COMPLETE
893,893,0.7735849056603774,2024-03-05 02:21:54.274838,2024-03-05 02:22:10.391175,0 days 00:00:16.116337,0.0006950052950517036,0.48660767435199576,256,0.24725812914494497,71,0.3513731670683703,39,COMPLETE
894,894,0.8207547169811321,2024-03-05 02:22:10.393238,2024-03-05 02:22:29.976489,0 days 00:00:19.583251,0.0012679305751022215,0.4918656878205769,216,0.39823964122837513,85,0.4657225977283407,43,COMPLETE
895,895,0.7735849056603774,2024-03-05 02:22:29.980517,2024-03-05 02:22:39.969457,0 days 00:00:09.988940,0.0022426310648526134,0.4668394960484895,196,0.20447709778652962,79,0.3428653654392615,53,COMPLETE
896,896,0.7452830188679245,2024-03-05 02:22:39.970727,2024-03-05 02:23:04.936252,0 days 00:00:24.965525,0.00046292007998305785,0.45531361715207413,67,0.22751502177037272,64,0.4783112781916044,49,COMPLETE
897,897,0.8207547169811321,2024-03-05 02:23:04.940060,2024-03-05 02:23:23.293477,0 days 00:00:18.353417,0.0008109847258923818,0.11652526924718337,152,0.29652077651710645,120,0.3573710182125942,45,COMPLETE
898,898,0.7830188679245284,2024-03-05 02:23:23.297553,2024-03-05 02:23:50.689238,0 days 00:00:27.391685,0.0018528067110146172,0.48016482912736846,87,0.2768834172353273,107,0.4213918329760138,51,COMPLETE
899,899,0.839622641509434,2024-03-05 02:23:50.691270,2024-03-05 02:24:11.799076,0 days 00:00:21.107806,0.0010821455142709074,0.4110638669150013,141,0.2532722428618506,124,0.3697129822796206,63,COMPLETE
900,900,0.8113207547169812,2024-03-05 02:24:11.802480,2024-03-05 02:24:29.815588,0 days 00:00:18.013108,0.0005665627667025592,0.4724830980182074,132,0.22043830257053348,78,0.3348715829702085,47,COMPLETE
901,901,0.7735849056603774,2024-03-05 02:24:29.819666,2024-03-05 02:24:47.184813,0 days 00:00:17.365147,0.0014473404942627187,0.4530619983019488,223,0.2342802842099995,68,0.48569717909250165,52,COMPLETE
902,902,0.839622641509434,2024-03-05 02:24:47.187815,2024-03-05 02:25:14.924837,0 days 00:00:27.737022,0.0009420574165908679,0.4917103737548779,71,0.43535878642897624,105,0.44246276202577334,54,COMPLETE
903,903,0.7830188679245284,2024-03-05 02:25:14.929034,2024-03-05 02:25:29.924608,0 days 00:00:14.995574,0.001192021725875645,0.46003380074923406,204,0.4101427135355836,74,0.4575983641356949,48,COMPLETE
904,904,0.7924528301886793,2024-03-05 02:25:29.928752,2024-03-05 02:25:40.715422,0 days 00:00:10.786670,0.0027857082055751073,0.4249283190609176,226,0.18019108597295513,115,0.49950458094867745,44,COMPLETE
905,905,0.7547169811320755,2024-03-05 02:25:40.716614,2024-03-05 02:25:59.496834,0 days 00:00:18.780220,0.0007624606901563166,0.4432969543122181,253,0.2668408515311985,110,0.34256159646237627,46,COMPLETE
906,906,0.7830188679245284,2024-03-05 02:25:59.502339,2024-03-05 02:26:20.605790,0 days 00:00:21.103451,0.0006739327574202175,0.4932213690126346,121,0.24252884948500153,118,0.35067971531514686,52,COMPLETE
907,907,0.7735849056603774,2024-03-05 02:26:20.610796,2024-03-05 02:26:37.767663,0 days 00:00:17.156867,0.0010000190897183619,0.482433821445012,163,0.22398796914646438,61,0.46983187546630056,50,COMPLETE
908,908,0.8018867924528302,2024-03-05 02:26:37.771914,2024-03-05 02:26:49.230195,0 days 00:00:11.458281,0.0015636208472053503,0.415724877939693,219,0.2569555012491556,112,0.1614056330151983,47,COMPLETE
909,909,0.8113207547169812,2024-03-05 02:26:49.232180,2024-03-05 02:27:11.629761,0 days 00:00:22.397581,0.0005299145763278283,0.49961706771841485,190,0.44322686471687633,103,0.43044858639601985,53,COMPLETE
910,910,0.8113207547169812,2024-03-05 02:27:11.634807,2024-03-05 02:27:26.026866,0 days 00:00:14.392059,0.0011571158723520374,0.45205958971663557,76,0.20866221255331555,64,0.47876819724109104,48,COMPLETE
911,911,0.7830188679245284,2024-03-05 02:27:26.030826,2024-03-05 02:27:44.489710,0 days 00:00:18.458884,0.0008407428076375823,0.43560690291722437,68,0.33118941142974073,102,0.3914468059970291,51,COMPLETE
912,912,0.7830188679245284,2024-03-05 02:27:44.493492,2024-03-05 02:28:10.278590,0 days 00:00:25.785098,0.00041131580807972313,0.47374032450846765,249,0.2730053720472333,80,0.3316322987649684,55,COMPLETE
913,913,0.7735849056603774,2024-03-05 02:28:10.280444,2024-03-05 02:28:24.369471,0 days 00:00:14.089027,0.0018519201281117573,0.42615957101803803,208,0.42499719962838906,76,0.36296844061754746,49,COMPLETE
914,914,0.7452830188679245,2024-03-05 02:28:24.373048,2024-03-05 02:28:43.798267,0 days 00:00:19.425219,0.0012875211487236415,0.44591077967009984,64,0.23213865222012664,117,0.1778397202059877,46,COMPLETE
915,915,0.7547169811320755,2024-03-05 02:28:43.802551,2024-03-05 02:29:06.870774,0 days 00:00:23.068223,0.0007127209628071316,0.48446014246308927,213,0.1971588648673891,84,0.33894391435570487,50,COMPLETE
916,916,0.7735849056603774,2024-03-05 02:29:06.874964,2024-03-05 02:29:26.676232,0 days 00:00:19.801268,0.0009448273777886125,0.46506746661055,73,0.28609958248905837,62,0.44708086570248706,47,COMPLETE
917,917,0.8018867924528302,2024-03-05 02:29:26.680487,2024-03-05 02:29:39.387728,0 days 00:00:12.707241,0.0034290876945715257,0.4913898478180106,200,0.21733756027192952,105,0.3254448513617705,55,COMPLETE
918,918,0.839622641509434,2024-03-05 02:29:39.389162,2024-03-05 02:30:00.729553,0 days 00:00:21.340391,0.0013801178286146707,0.4391356012587686,220,0.4159636309263164,101,0.34982300952837697,54,COMPLETE
919,919,0.7547169811320755,2024-03-05 02:30:00.733882,2024-03-05 02:30:24.573267,0 days 00:00:23.839385,0.0005967412424353202,0.2346151542007138,81,0.4413446540439079,109,0.4575008076258458,52,COMPLETE
920,920,0.5188679245283019,2024-03-05 02:30:24.577552,2024-03-05 02:30:33.945564,0 days 00:00:09.368012,0.032600108593421426,0.4152468922782274,156,0.2666915802993294,81,0.33042812301596647,42,COMPLETE
921,921,0.8207547169811321,2024-03-05 02:30:33.947115,2024-03-05 02:30:51.229705,0 days 00:00:17.282590,0.001021531400549696,0.43086672812441723,115,0.35139037486695723,67,0.37007230974702093,45,COMPLETE
922,922,0.8207547169811321,2024-03-05 02:30:51.233829,2024-03-05 02:31:04.101770,0 days 00:00:12.867941,0.00162448730013288,0.45699051575580796,216,0.2416864768498133,122,0.4016371558105552,51,COMPLETE
923,923,0.8207547169811321,2024-03-05 02:31:04.103122,2024-03-05 02:31:22.847467,0 days 00:00:18.744345,0.0007683019681622092,0.4785165875048696,69,0.21406345248131659,106,0.47195380315935476,53,COMPLETE
924,924,0.8018867924528302,2024-03-05 02:31:22.851579,2024-03-05 02:31:38.916969,0 days 00:00:16.065390,0.0011951480061182245,0.422976282484851,253,0.43237751179486156,65,0.49116528945259996,48,COMPLETE
925,925,0.7735849056603774,2024-03-05 02:31:38.921273,2024-03-05 02:31:48.157819,0 days 00:00:09.236546,0.010191272730621795,0.44712823118138595,228,0.20266702891456856,60,0.43696115441363803,49,COMPLETE
926,926,0.8113207547169812,2024-03-05 02:31:48.158951,2024-03-05 02:32:09.700915,0 days 00:00:21.541964,0.0005127021070866844,0.4925099372598026,194,0.2522333070674538,99,0.34314751874567556,47,COMPLETE
927,927,0.7830188679245284,2024-03-05 02:32:09.708137,2024-03-05 02:32:44.095498,0 days 00:00:34.387361,0.00023177149618765712,0.47007484354565776,250,0.22637555573740117,114,0.3574522714561073,52,COMPLETE
928,928,0.7830188679245284,2024-03-05 02:32:44.099637,2024-03-05 02:32:56.158438,0 days 00:00:12.058801,0.0021831609894651873,0.4330109649317278,64,0.27915706613873104,72,0.4825582875187904,46,COMPLETE
929,929,0.7830188679245284,2024-03-05 02:32:56.160155,2024-03-05 02:33:12.691535,0 days 00:00:16.531380,0.0008906559078253367,0.48472126268339427,256,0.3022494850566734,97,0.4639553952382835,44,COMPLETE
930,930,0.8301886792452831,2024-03-05 02:33:12.695287,2024-03-05 02:33:28.500619,0 days 00:00:15.805332,0.0014406821194539608,0.4512474802133769,223,0.18899591258828374,104,0.4264136851645944,50,COMPLETE
931,931,0.7735849056603774,2024-03-05 02:33:28.502147,2024-03-05 02:33:49.107712,0 days 00:00:20.605565,0.0006446253959169963,0.46066164862945663,214,0.23055281303601383,78,0.33417899780921956,51,COMPLETE
932,932,0.8207547169811321,2024-03-05 02:33:49.111863,2024-03-05 02:34:04.521111,0 days 00:00:15.409248,0.0011150035772918463,0.4101785239963809,209,0.4021715105046954,69,0.3209641272363619,48,COMPLETE
933,933,0.7830188679245284,2024-03-05 02:34:04.525342,2024-03-05 02:34:12.212849,0 days 00:00:07.687507,0.02234248701401749,0.44114318194172525,203,0.2354502477167777,95,0.34796867003040594,25,COMPLETE
934,934,0.7924528301886793,2024-03-05 02:34:12.214020,2024-03-05 02:34:43.087058,0 days 00:00:30.873038,0.00039258696957872427,0.4999967947032914,74,0.26105728408631595,89,0.38214402564415173,49,COMPLETE
935,935,0.8113207547169812,2024-03-05 02:34:43.093097,2024-03-05 02:35:00.735782,0 days 00:00:17.642685,0.0008069510512411018,0.42115816989037413,187,0.24768935688081498,102,0.44998888558889144,53,COMPLETE
936,936,0.7924528301886793,2024-03-05 02:35:00.741497,2024-03-05 02:35:13.120011,0 days 00:00:12.378514,0.001685070315465646,0.476183495080896,70,0.4240725028082588,63,0.3542438083389773,45,COMPLETE
937,937,0.7924528301886793,2024-03-05 02:35:13.122270,2024-03-05 02:35:27.461907,0 days 00:00:14.339637,0.0012759883457365076,0.4398784887826836,218,0.21375900563781347,100,0.4118766001463871,46,COMPLETE
938,938,0.7547169811320755,2024-03-05 02:35:27.465159,2024-03-05 02:35:45.706776,0 days 00:00:18.241617,0.0009534452764698876,0.49192814306441723,174,0.43675799349573685,92,0.3247792443828176,47,COMPLETE
939,939,0.7641509433962265,2024-03-05 02:35:45.710810,2024-03-05 02:36:24.529268,0 days 00:00:38.818458,9.505308384359769e-05,0.371942097176399,248,0.22164565595968494,98,0.3397371400280107,62,COMPLETE
940,940,0.7735849056603774,2024-03-05 02:36:24.533587,2024-03-05 02:36:42.905507,0 days 00:00:18.371920,0.000705822417960129,0.46575614255252595,67,0.29400621031902413,82,0.4757320835014936,54,COMPLETE
941,941,0.8018867924528302,2024-03-05 02:36:42.910248,2024-03-05 02:37:00.233710,0 days 00:00:17.323462,0.001139173509438365,0.26511697731595624,226,0.27557886322493563,94,0.3647979131037302,51,COMPLETE
942,942,0.7547169811320755,2024-03-05 02:37:00.238102,2024-03-05 02:37:15.129920,0 days 00:00:14.891818,0.0018043413990298102,0.452958793701425,212,0.41088695543693743,116,0.32764825996645197,50,COMPLETE
943,943,0.8301886792452831,2024-03-05 02:37:15.133865,2024-03-05 02:37:38.054909,0 days 00:00:22.921044,0.0005061340994239084,0.4299636709736558,73,0.20315766983584513,60,0.4665454654604318,52,COMPLETE
944,944,0.7830188679245284,2024-03-05 02:37:38.059539,2024-03-05 02:37:55.418924,0 days 00:00:17.359385,0.0008783601598685175,0.4830742960938824,64,0.2577024364935316,108,0.33472044188797,56,COMPLETE
945,945,0.7830188679245284,2024-03-05 02:37:55.420654,2024-03-05 02:38:11.678131,0 days 00:00:16.257477,0.0024272206739303446,0.4433991316685159,253,0.4461888568979554,126,0.43719408630161155,61,COMPLETE
946,946,0.7547169811320755,2024-03-05 02:38:11.681817,2024-03-05 02:38:44.310889,0 days 00:00:32.629072,0.00031565455603117765,0.4193700503576792,247,0.3952059564559685,103,0.4860376163161554,29,COMPLETE
947,947,0.7735849056603774,2024-03-05 02:38:44.315306,2024-03-05 02:38:56.578588,0 days 00:00:12.263282,0.0013718941145569648,0.4598243427890111,138,0.2693367833360363,86,0.3160408658286749,49,COMPLETE
948,948,0.8018867924528302,2024-03-05 02:38:56.580396,2024-03-05 02:39:15.122783,0 days 00:00:18.542387,0.0006573730793920709,0.43187300588648886,79,0.2403456441651536,66,0.4541340185884643,48,COMPLETE
949,949,0.7924528301886793,2024-03-05 02:39:15.127005,2024-03-05 02:39:29.591817,0 days 00:00:14.464812,0.001031437340986294,0.47405920166042886,222,0.22270901655102796,120,0.3462026398581841,44,COMPLETE
950,950,0.7547169811320755,2024-03-05 02:39:29.593395,2024-03-05 02:39:42.430883,0 days 00:00:12.837488,0.0014621844542673796,0.4921248900919402,70,0.2347566831833975,62,0.3562718281244188,46,COMPLETE
951,951,0.7924528301886793,2024-03-05 02:39:42.435306,2024-03-05 02:40:02.340891,0 days 00:00:19.905585,0.000591732895218073,0.4492913697842717,207,0.2834914886032201,96,0.42418041303431164,60,COMPLETE
952,952,0.8207547169811321,2024-03-05 02:40:02.345429,2024-03-05 02:40:18.627106,0 days 00:00:16.281677,0.000818904497489494,0.4089420664505935,216,0.4281748665501201,106,0.3361082083769201,57,COMPLETE
953,953,0.8207547169811321,2024-03-05 02:40:18.629634,2024-03-05 02:40:29.456452,0 days 00:00:10.826818,0.001971717477986231,0.48497120167294316,67,0.20998350021316023,99,0.31872791082169893,47,COMPLETE
954,954,0.8301886792452831,2024-03-05 02:40:29.460388,2024-03-05 02:40:47.011300,0 days 00:00:17.550912,0.0011401962817862252,0.42524077616080325,197,0.19732496888288,58,0.47400065548336867,53,COMPLETE
955,955,0.8018867924528302,2024-03-05 02:40:47.013176,2024-03-05 02:41:07.514083,0 days 00:00:20.500907,0.0004665317531843463,0.43769666442272687,170,0.24992713496567853,91,0.41523413322206765,51,COMPLETE
956,956,0.8207547169811321,2024-03-05 02:41:07.517798,2024-03-05 02:41:27.139088,0 days 00:00:19.621290,0.000949042665985879,0.4681083301546986,251,0.4491905355827654,101,0.37351162373136215,54,COMPLETE
957,957,0.7924528301886793,2024-03-05 02:41:27.143168,2024-03-05 02:41:45.712415,0 days 00:00:18.569247,0.0007402532720467052,0.4557659625011496,180,0.21696354236104334,78,0.3281560356237522,63,COMPLETE
958,958,0.7924528301886793,2024-03-05 02:41:45.714735,2024-03-05 02:41:59.587541,0 days 00:00:13.872806,0.0013054576878878128,0.4463731308238209,246,0.437243818438383,94,0.4426255889930802,45,COMPLETE
959,959,0.8301886792452831,2024-03-05 02:41:59.593083,2024-03-05 02:42:11.110011,0 days 00:00:11.516928,0.0016523831111464682,0.4147326449435638,220,0.4186367005706768,118,0.4916667935297923,52,COMPLETE
960,960,0.8207547169811321,2024-03-05 02:42:11.111745,2024-03-05 02:42:29.579232,0 days 00:00:18.467487,0.0010458494952871808,0.4786610489384233,191,0.26529722667816835,104,0.3460725392438545,49,COMPLETE
961,961,0.8018867924528302,2024-03-05 02:42:29.582997,2024-03-05 02:42:45.748327,0 days 00:00:16.165330,0.0008361589491861425,0.4875682614728547,211,0.23146154388878076,65,0.46220322017233023,50,COMPLETE
962,962,0.7924528301886793,2024-03-05 02:42:45.752630,2024-03-05 02:43:03.798890,0 days 00:00:18.046260,0.0005956842141808892,0.4928706775595722,256,0.2415485576178559,112,0.4814457097119362,47,COMPLETE
963,963,0.8207547169811321,2024-03-05 02:43:03.800417,2024-03-05 02:43:20.554383,0 days 00:00:16.753966,0.001403312349100593,0.49923707166388553,67,0.22604500392148416,75,0.3625693753192337,58,COMPLETE
964,964,0.8207547169811321,2024-03-05 02:43:20.558369,2024-03-05 02:43:35.841195,0 days 00:00:15.282826,0.0011753932228766464,0.4284005662337347,243,0.45621762365202906,98,0.3103675137149621,46,COMPLETE
965,965,0.8018867924528302,2024-03-05 02:43:35.842640,2024-03-05 02:43:57.336317,0 days 00:00:21.493677,0.0007106551131522442,0.4361910921768874,204,0.20602251442601102,84,0.3515121703410735,43,COMPLETE
966,966,0.8207547169811321,2024-03-05 02:43:57.340389,2024-03-05 02:44:23.715142,0 days 00:00:26.374753,0.0003979891646624439,0.39914592756844725,72,0.256166657309855,59,0.33736674950749435,53,COMPLETE
967,967,0.8018867924528302,2024-03-05 02:44:23.719530,2024-03-05 02:44:39.656320,0 days 00:00:15.936790,0.0009137804764574025,0.46390097099981575,217,0.18991711716038245,80,0.3891410369790862,59,COMPLETE
968,968,0.7830188679245284,2024-03-05 02:44:39.659509,2024-03-05 02:44:49.911089,0 days 00:00:10.251580,0.002062219347055031,0.421560350219737,145,0.1765544633090461,63,0.32805596982482016,60,COMPLETE
969,969,0.8113207547169812,2024-03-05 02:44:49.913533,2024-03-05 02:45:06.201445,0 days 00:00:16.287912,0.0015121764940549275,0.4463153248474306,124,0.27451168976228607,96,0.43298128335420333,56,COMPLETE
970,970,0.7924528301886793,2024-03-05 02:45:06.208689,2024-03-05 02:45:20.852152,0 days 00:00:14.643463,0.0010665439472048906,0.48513049594202556,227,0.43175192091339293,100,0.3405774059029203,48,COMPLETE
971,971,0.8113207547169812,2024-03-05 02:45:20.854170,2024-03-05 02:45:40.803052,0 days 00:00:19.948882,0.0005411008424142357,0.4744913596533638,251,0.341859652900492,93,0.31887743965110205,50,COMPLETE
972,972,0.8018867924528302,2024-03-05 02:45:40.809625,2024-03-05 02:45:59.643540,0 days 00:00:18.833915,0.0008064359259143047,0.4999735675340829,64,0.4085002621759441,107,0.4555788917475397,52,COMPLETE
973,973,0.7830188679245284,2024-03-05 02:45:59.647502,2024-03-05 02:46:15.723888,0 days 00:00:16.076386,0.0012683716579826882,0.4557043805434931,76,0.21700005190525076,102,0.4697673591200417,51,COMPLETE
974,974,0.8490566037735849,2024-03-05 02:46:15.727225,2024-03-05 02:46:27.747666,0 days 00:00:12.020441,0.0017389568947354902,0.4347571225462722,222,0.44327957766050047,90,0.2867374426778369,40,COMPLETE
975,975,0.7641509433962265,2024-03-05 02:46:27.749567,2024-03-05 02:46:41.683403,0 days 00:00:13.933836,0.001688654434298554,0.43470520580989286,231,0.28705101837072367,93,0.29747444346868374,45,COMPLETE
976,976,0.7735849056603774,2024-03-05 02:46:41.687807,2024-03-05 02:46:53.444140,0 days 00:00:11.756333,0.0022148327281840347,0.4414704511700702,223,0.4202010391375718,89,0.2753289306300348,40,COMPLETE
977,977,0.7641509433962265,2024-03-05 02:46:53.446039,2024-03-05 02:47:08.305955,0 days 00:00:14.859916,0.0023258035164174357,0.4336340930192886,227,0.2455207423859242,89,0.29118289017909504,43,COMPLETE
978,978,0.7735849056603774,2024-03-05 02:47:08.310129,2024-03-05 02:47:19.770414,0 days 00:00:11.460285,0.0030337885628982796,0.4418678817534483,229,0.44281567760698004,87,0.3018167557952516,37,COMPLETE
979,979,0.8018867924528302,2024-03-05 02:47:19.772295,2024-03-05 02:47:34.148452,0 days 00:00:14.376157,0.0018453112960672535,0.44919103652808984,133,0.261905307811947,90,0.2625747949419551,47,COMPLETE
